row_id,pattern_id,latent_id,is_member
46,138,19463,0
46,139,17807,0
46,140,20625,0
46,141,23672,0
46,142,13211,1
46,143,3197,0
46,144,10506,0
46,145,19818,0
46,146,6906,1
46,147,5861,0
46,148,24282,1
46,149,23941,0
46,150,8278,1
46,151,19555,1
46,152,11615,0
46,153,15071,1
46,154,20206,0
46,155,6936,0
46,156,14637,1
46,157,331,0
46,158,23822,1
46,159,19601,1
46,160,270,1
46,161,11046,1
46,162,1450,0
46,163,14652,0
46,164,19111,0
46,165,2642,0
46,166,20680,0
46,167,7986,0
46,168,10049,0
46,169,6192,1
46,170,18560,1
46,171,269,0
46,172,20213,1
46,173,10470,0
46,174,1627,0
46,175,21143,0
46,176,22124,1
46,177,12102,0
46,178,21800,0
46,179,18583,0
46,180,19154,0
46,181,17154,1
46,182,15197,1
46,183,1946,0
46,184,6950,0
46,185,15684,0
46,186,15065,0
46,187,10296,1
46,188,5942,0
46,189,21270,1
46,190,24058,0
46,191,21404,0
46,192,21379,0
46,193,19505,1
46,194,17956,0
46,195,24151,0
46,196,23848,1
46,197,8971,1
46,198,14400,0
46,199,21508,0
46,200,9402,0
46,201,20374,0
46,202,3589,0
46,203,3537,1
46,204,5156,0
46,205,7026,0
46,206,12433,0
46,207,16895,0
46,208,5453,0
46,209,5548,0
46,210,5976,0
46,211,1469,1
46,212,10641,0
46,213,10447,1
46,214,1915,0
46,215,21579,1
46,216,12015,0
46,217,7288,0
46,218,5921,0
46,219,5101,0
46,220,15719,0
46,221,2612,1
46,222,23301,0
46,223,21273,0
46,224,23659,0
46,225,8734,1
46,226,6150,1
46,227,8877,0
46,228,20227,1
46,229,4624,0
46,230,10048,0
46,231,21296,1
46,232,9843,1
46,233,2463,0
46,234,23304,0
46,235,17884,0
46,236,22204,0
46,237,16356,0
46,238,6662,0
46,239,12867,0
46,240,6645,0
46,241,3884,0
46,242,1146,0
46,243,18637,0
46,244,15275,0
46,245,20272,0
46,246,19631,0
46,247,16531,0
46,248,480,1
46,249,23031,0
46,250,5513,1
46,251,12167,0
46,252,21331,0
46,253,5305,0
46,254,5960,0
46,255,6297,1
46,256,3212,0
46,257,3160,0
46,258,21752,0
46,259,12555,0
46,260,22561,0
46,261,10651,0
46,262,24442,1
46,263,2440,0
46,264,161,0
46,265,18377,1
46,266,20487,0
46,267,19627,1
46,268,11555,0
46,269,6446,0
46,270,14943,0
46,271,2426,0
46,272,21282,0
46,273,17328,0
46,274,13411,0
46,275,18730,0
46,276,12163,0
46,277,20963,0
46,278,3955,0
46,279,12048,0
46,280,4952,0
46,281,9348,0
46,282,13804,0
46,283,8403,0
46,284,13227,0
46,285,13612,0
46,286,9930,0
46,287,7390,0
46,288,8523,0
46,289,16706,0
46,290,20107,0
46,291,862,1
46,292,3221,1
46,293,23932,0
46,294,15954,0
46,295,23959,0
46,296,837,0
46,297,21978,1
46,298,7342,0
46,299,18945,1
46,300,23260,0
46,301,7425,0
46,302,6718,0
46,303,3886,1
46,304,4917,0
46,305,4527,0
46,306,12799,0
46,307,17011,0
46,308,13730,0
46,309,8789,0
46,310,15273,0
46,311,13586,0
46,312,21422,1
46,313,5550,1
46,314,13652,0
46,315,3565,0
46,316,24309,0
46,317,8368,1
46,318,8041,0
46,319,14436,1
46,320,14348,0
46,321,12483,0
46,322,23482,0
46,323,3687,0
46,324,10953,0
46,325,19379,0
46,326,16620,1
46,327,20255,0
46,328,20882,0
46,329,22018,0
46,330,10778,0
46,331,13103,0
46,332,23463,0
46,333,14349,0
47,0,1679,0
47,1,3674,1
47,2,6744,1
47,3,2910,0
47,4,8733,1
47,5,4516,1
47,6,14881,1
47,7,7296,1
47,8,2176,1
47,9,19367,1
47,10,2243,1
47,11,4892,1
47,12,5673,1
47,13,7339,1
47,14,21927,0
47,15,9680,1
47,16,3224,0
47,17,9099,0
47,18,17235,1
47,19,22562,1
47,20,22771,1
47,21,17040,1
47,22,4514,1
47,23,23028,0
47,24,3691,1
47,25,15107,1
47,26,10348,1
47,27,18372,1
47,28,23939,0
47,29,21395,1
47,30,445,1
47,31,6071,0
47,32,18706,1
47,33,265,1
47,34,23460,0
47,35,16033,1
47,36,18125,1
47,37,21840,1
47,38,21308,0
47,39,11576,1
47,40,2684,1
47,41,24295,1
47,42,13700,1
47,43,19296,0
47,44,7013,0
47,45,14908,0
47,46,2535,0
47,47,15425,1
47,48,23190,1
47,49,13488,1
47,50,12886,1
47,51,630,1
47,52,6840,1
47,53,19532,1
47,54,24535,1
47,55,4538,1
47,56,3093,1
47,57,3740,0
47,58,22085,0
47,59,18454,1
47,60,7295,1
47,61,15004,0
47,62,2844,1
47,63,17215,1
47,64,1558,1
47,65,1362,1
47,66,11736,1
47,67,14892,0
47,68,11015,0
47,69,13529,1
47,70,1152,1
47,71,9495,1
47,72,22360,1
47,73,644,1
47,74,515,1
47,75,8483,0
47,76,22156,1
47,77,20662,0
47,78,14978,1
47,79,22305,0
47,80,7158,1
47,81,20419,0
47,82,20130,1
47,83,3038,0
47,84,18890,1
47,85,24225,1
47,86,12457,0
47,87,5449,1
47,88,19849,1
47,89,24527,1
47,90,13860,1
47,91,15393,0
47,92,8857,1
47,93,10389,1
47,94,18709,1
47,95,14132,0
47,96,7524,1
47,97,10303,0
47,98,17614,1
47,99,6287,1
47,100,18761,0
47,101,11976,1
47,102,5182,0
47,103,15524,1
47,104,14932,0
47,105,5170,1
47,106,20126,1
47,107,18375,0
47,108,23156,1
47,109,23765,0
47,110,7655,0
47,111,7055,0
47,112,9420,1
47,113,11872,1
47,114,10316,1
47,115,6193,1
47,116,18228,1
47,117,8388,1
47,118,15802,0
47,119,12058,1
47,120,8980,1
47,121,7570,0
47,122,15012,1
47,123,1207,1
47,124,6644,1
47,125,13931,0
47,126,15222,1
47,127,22645,1
47,128,758,0
47,129,5342,0
47,130,23654,1
47,131,24514,0
47,132,9387,1
47,133,7071,0
47,134,2528,1
47,135,20363,1
47,136,15013,0
47,137,6676,1
47,138,19463,0
47,139,17807,0
47,140,20625,0
47,141,23672,0
47,142,13211,1
47,143,3197,0
47,144,10506,1
47,145,19818,0
47,146,6906,1
47,147,5861,0
47,148,24282,1
47,149,23941,0
47,150,8278,1
47,151,19555,1
47,152,11615,0
47,153,15071,1
47,154,20206,1
47,155,6936,0
47,156,14637,1
47,157,331,0
47,158,23822,1
47,159,19601,1
47,160,270,1
47,161,11046,1
47,162,1450,0
47,163,14652,0
47,164,19111,0
47,165,2642,0
47,166,20680,1
47,167,7986,0
47,168,10049,0
47,169,6192,1
47,170,18560,1
47,171,269,0
47,172,20213,1
47,173,10470,0
47,174,1627,0
47,175,21143,0
47,176,22124,0
47,177,12102,0
47,178,21800,0
47,179,18583,0
47,180,19154,0
47,181,17154,1
47,182,15197,1
47,183,1946,0
47,184,6950,0
47,185,15684,0
47,186,15065,0
47,187,10296,1
47,188,5942,0
47,189,21270,1
47,190,24058,0
47,191,21404,0
47,192,21379,0
47,193,19505,0
47,194,17956,0
47,195,24151,0
47,196,23848,1
47,197,8971,1
47,198,14400,0
47,199,21508,0
47,200,9402,1
47,201,20374,0
47,202,3589,0
47,203,3537,1
47,204,5156,0
47,205,7026,0
47,206,12433,0
47,207,16895,0
47,208,5453,0
47,209,5548,0
47,210,5976,0
47,211,1469,1
47,212,10641,0
47,213,10447,1
47,214,1915,0
47,215,21579,1
47,216,12015,0
47,217,7288,0
47,218,5921,0
47,219,5101,0
47,220,15719,0
47,221,2612,0
47,222,23301,0
47,223,21273,0
47,224,23659,1
47,225,8734,0
47,226,6150,1
47,227,8877,0
47,228,20227,1
47,229,4624,0
47,230,10048,0
47,231,21296,1
47,232,9843,1
47,233,2463,0
47,234,23304,1
47,235,17884,1
47,236,22204,0
47,237,16356,0
47,238,6662,0
47,239,12867,0
47,240,6645,0
47,241,3884,0
47,242,1146,1
47,243,18637,0
47,244,15275,0
47,245,20272,0
47,246,19631,0
47,247,16531,0
47,248,480,1
47,249,23031,0
47,250,5513,0
47,251,12167,0
47,252,21331,0
47,253,5305,0
47,254,5960,0
47,255,6297,1
47,256,3212,0
47,257,3160,0
47,258,21752,0
47,259,12555,0
47,260,22561,0
47,261,10651,0
47,262,24442,0
47,263,2440,0
47,264,161,0
47,265,18377,1
47,266,20487,0
47,267,19627,0
47,268,11555,0
47,269,6446,1
47,270,14943,0
47,271,2426,0
47,272,21282,1
47,273,17328,0
47,274,13411,0
47,275,18730,0
47,276,12163,0
47,277,20963,0
47,278,3955,1
47,279,12048,0
47,280,4952,0
47,281,9348,0
47,282,13804,0
47,283,8403,0
47,284,13227,0
47,285,13612,0
47,286,9930,0
47,287,7390,0
47,288,8523,0
47,289,16706,0
47,290,20107,0
47,291,862,0
47,292,3221,0
47,293,23932,0
47,294,15954,0
47,295,23959,0
47,296,837,0
47,297,21978,0
47,298,7342,0
47,299,18945,0
47,300,23260,0
47,301,7425,0
47,302,6718,0
47,303,3886,0
47,304,4917,0
47,305,4527,0
47,306,12799,0
47,307,17011,0
47,308,13730,0
47,309,8789,0
47,310,15273,0
47,311,13586,0
47,312,21422,0
47,313,5550,0
47,314,13652,0
47,315,3565,0
47,316,24309,0
47,317,8368,0
47,318,8041,0
47,319,14436,0
47,320,14348,0
47,321,12483,0
47,322,23482,0
47,323,3687,0
47,324,10953,0
47,325,19379,0
47,326,16620,0
47,327,20255,0
47,328,20882,0
47,329,22018,0
47,330,10778,0
47,331,13103,0
47,332,23463,0
47,333,14349,0
48,0,1679,0
48,1,3674,1
48,2,6744,1
48,3,2910,0
48,4,8733,1
48,5,4516,1
48,6,14881,1
48,7,7296,1
48,8,2176,1
48,9,19367,1
48,10,2243,1
48,11,4892,1
48,12,5673,1
48,13,7339,1
48,14,21927,0
48,15,9680,1
48,16,3224,0
48,17,9099,0
48,18,17235,1
48,19,22562,1
48,20,22771,1
48,21,17040,1
48,22,4514,1
48,23,23028,0
48,24,3691,1
48,25,15107,1
48,26,10348,0
48,27,18372,1
48,28,23939,0
48,29,21395,1
48,30,445,1
48,31,6071,0
48,32,18706,1
48,33,265,1
48,34,23460,0
48,35,16033,1
48,36,18125,1
48,37,21840,1
48,38,21308,0
48,39,11576,1
48,40,2684,1
48,41,24295,1
48,42,13700,1
48,43,19296,0
48,44,7013,0
48,45,14908,0
48,46,2535,0
48,47,15425,1
48,48,23190,1
48,49,13488,1
48,50,12886,1
48,51,630,1
48,52,6840,1
48,53,19532,1
48,54,24535,1
48,55,4538,1
48,56,3093,1
48,57,3740,0
48,58,22085,0
48,59,18454,1
48,60,7295,1
48,61,15004,0
48,62,2844,1
48,63,17215,1
48,64,1558,1
48,65,1362,1
48,66,11736,1
48,67,14892,0
48,68,11015,0
48,69,13529,1
48,70,1152,1
48,71,9495,1
48,72,22360,1
48,73,644,1
48,74,515,1
48,75,8483,0
48,76,22156,1
48,77,20662,0
48,78,14978,0
48,79,22305,0
48,80,7158,1
48,81,20419,0
48,82,20130,1
48,83,3038,0
48,84,18890,1
48,85,24225,1
48,86,12457,0
48,87,5449,1
48,88,19849,1
48,89,24527,1
48,90,13860,1
48,91,15393,0
48,92,8857,1
48,93,10389,1
48,94,18709,1
48,95,14132,0
48,96,7524,1
48,97,10303,0
48,98,17614,1
48,99,6287,1
48,100,18761,0
48,101,11976,1
48,102,5182,0
48,103,15524,0
48,104,14932,0
48,105,5170,1
48,106,20126,1
48,107,18375,0
48,108,23156,1
48,109,23765,0
48,110,7655,0
48,111,7055,0
48,112,9420,1
48,113,11872,1
48,114,10316,1
48,115,6193,1
48,116,18228,1
48,117,8388,1
48,118,15802,0
48,119,12058,1
48,120,8980,1
48,121,7570,0
48,122,15012,1
48,123,1207,1
48,124,6644,1
48,125,13931,0
48,126,15222,1
48,127,22645,1
48,128,758,0
48,129,5342,0
48,130,23654,1
48,131,24514,0
48,132,9387,1
48,133,7071,0
48,134,2528,1
48,135,20363,1
48,136,15013,0
48,137,6676,1
48,138,19463,0
48,139,17807,0
48,140,20625,0
48,141,23672,0
48,142,13211,1
48,143,3197,0
48,144,10506,0
48,145,19818,0
48,146,6906,1
48,147,5861,0
48,148,24282,1
48,149,23941,0
48,150,8278,1
48,151,19555,1
48,152,11615,0
48,153,15071,1
48,154,20206,0
48,155,6936,0
48,156,14637,1
48,157,331,0
48,158,23822,1
48,159,19601,1
48,160,270,1
48,161,11046,1
48,162,1450,0
48,163,14652,0
48,164,19111,0
48,165,2642,0
48,166,20680,0
48,167,7986,0
48,168,10049,0
48,169,6192,1
48,170,18560,1
48,171,269,0
48,172,20213,1
48,173,10470,0
48,174,1627,0
48,175,21143,0
48,176,22124,1
48,177,12102,0
48,178,21800,0
48,179,18583,0
48,180,19154,0
48,181,17154,1
48,182,15197,1
48,183,1946,0
48,184,6950,0
48,185,15684,0
48,186,15065,0
48,187,10296,1
48,188,5942,0
48,189,21270,1
48,190,24058,0
48,191,21404,0
48,192,21379,0
48,193,19505,0
48,194,17956,0
48,195,24151,0
48,196,23848,1
48,197,8971,1
48,198,14400,0
48,199,21508,0
48,200,9402,0
48,201,20374,0
48,202,3589,0
48,203,3537,1
48,204,5156,0
48,205,7026,0
48,206,12433,0
48,207,16895,0
48,208,5453,0
48,209,5548,0
48,210,5976,0
48,211,1469,1
48,212,10641,0
48,213,10447,1
48,214,1915,0
48,215,21579,1
48,216,12015,0
48,217,7288,0
48,218,5921,0
48,219,5101,0
48,220,15719,0
48,221,2612,0
48,222,23301,0
48,223,21273,0
48,224,23659,0
48,225,8734,0
48,226,6150,1
48,227,8877,0
48,228,20227,1
48,229,4624,0
48,230,10048,0
48,231,21296,1
48,232,9843,1
48,233,2463,0
48,234,23304,0
48,235,17884,0
48,236,22204,0
48,237,16356,0
48,238,6662,0
48,239,12867,0
48,240,6645,0
48,241,3884,0
48,242,1146,0
48,243,18637,0
48,244,15275,0
48,245,20272,0
48,246,19631,0
48,247,16531,0
48,248,480,1
48,249,23031,0
48,250,5513,1
48,251,12167,0
48,252,21331,0
48,253,5305,0
48,254,5960,0
48,255,6297,1
48,256,3212,0
48,257,3160,0
48,258,21752,0
48,259,12555,0
48,260,22561,0
48,261,10651,0
48,262,24442,0
48,263,2440,0
48,264,161,0
48,265,18377,1
48,266,20487,0
48,267,19627,1
48,268,11555,0
48,269,6446,0
48,270,14943,0
48,271,2426,0
48,272,21282,0
48,273,17328,0
48,274,13411,0
48,275,18730,0
48,276,12163,0
48,277,20963,0
48,278,3955,0
48,279,12048,0
48,280,4952,0
48,281,9348,0
48,282,13804,0
48,283,8403,0
48,284,13227,0
48,285,13612,0
48,286,9930,0
48,287,7390,0
48,288,8523,1
48,289,16706,0
48,290,20107,0
48,291,862,0
48,292,3221,0
48,293,23932,0
48,294,15954,0
48,295,23959,0
48,296,837,0
48,297,21978,0
48,298,7342,0
48,299,18945,0
48,300,23260,0
48,301,7425,0
48,302,6718,0
48,303,3886,0
48,304,4917,0
48,305,4527,0
48,306,12799,0
48,307,17011,0
48,308,13730,0
48,309,8789,1
48,310,15273,0
48,311,13586,0
48,312,21422,0
48,313,5550,0
48,314,13652,0
48,315,3565,0
48,316,24309,0
48,317,8368,0
48,318,8041,0
48,319,14436,1
48,320,14348,0
48,321,12483,0
48,322,23482,0
48,323,3687,0
48,324,10953,0
48,325,19379,0
48,326,16620,1
48,327,20255,0
48,328,20882,0
48,329,22018,0
48,330,10778,0
48,331,13103,0
48,332,23463,0
48,333,14349,1
49,0,1679,0
49,1,3674,1
49,2,6744,1
49,3,2910,0
49,4,8733,1
49,5,4516,1
49,6,14881,1
49,7,7296,1
49,8,2176,1
49,9,19367,1
49,10,2243,1
49,11,4892,1
49,12,5673,1
49,13,7339,1
49,14,21927,0
49,15,9680,1
49,16,3224,0
49,17,9099,0
49,18,17235,1
49,19,22562,1
49,20,22771,1
49,21,17040,1
49,22,4514,1
49,23,23028,0
49,24,3691,1
49,25,15107,1
49,26,10348,0
49,27,18372,1
49,28,23939,0
49,29,21395,1
49,30,445,1
49,31,6071,0
49,32,18706,1
49,33,265,1
49,34,23460,0
49,35,16033,1
49,36,18125,1
49,37,21840,1
49,38,21308,0
49,39,11576,1
49,40,2684,1
49,41,24295,1
49,42,13700,1
49,43,19296,0
49,44,7013,0
49,45,14908,0
49,46,2535,0
49,47,15425,1
49,48,23190,1
49,49,13488,1
49,50,12886,1
49,51,630,1
49,52,6840,1
49,53,19532,1
49,54,24535,1
49,55,4538,1
49,56,3093,1
49,57,3740,0
49,58,22085,0
49,59,18454,1
49,60,7295,1
49,61,15004,0
49,62,2844,1
49,63,17215,1
49,64,1558,1
49,65,1362,1
49,66,11736,1
49,67,14892,0
49,68,11015,0
49,69,13529,1
49,70,1152,1
49,71,9495,1
49,72,22360,1
49,73,644,1
49,74,515,1
49,75,8483,0
49,76,22156,1
49,77,20662,0
49,78,14978,0
49,79,22305,0
49,80,7158,1
49,81,20419,0
49,82,20130,1
49,83,3038,0
49,84,18890,1
49,85,24225,1
49,86,12457,0
49,87,5449,1
49,88,19849,1
49,89,24527,1
49,90,13860,1
49,91,15393,0
49,92,8857,1
49,93,10389,1
49,94,18709,1
49,95,14132,0
49,96,7524,1
49,97,10303,0
49,98,17614,1
49,99,6287,1
49,100,18761,0
49,101,11976,1
49,102,5182,0
49,103,15524,0
49,104,14932,0
49,105,5170,1
49,106,20126,1
49,107,18375,0
49,108,23156,1
49,109,23765,0
49,110,7655,1
49,111,7055,0
49,112,9420,1
49,113,11872,1
49,114,10316,1
49,115,6193,1
49,116,18228,1
49,117,8388,1
49,118,15802,0
49,119,12058,1
49,120,8980,1
49,121,7570,0
49,122,15012,1
49,123,1207,1
49,124,6644,1
49,125,13931,0
49,126,15222,1
49,127,22645,1
49,128,758,0
49,129,5342,0
49,130,23654,1
49,131,24514,0
49,132,9387,1
49,133,7071,0
49,134,2528,1
49,135,20363,1
49,136,15013,0
49,137,6676,1
49,138,19463,0
49,139,17807,0
49,140,20625,0
49,141,23672,0
49,142,13211,1
49,143,3197,0
49,144,10506,0
49,145,19818,0
49,146,6906,1
49,147,5861,0
49,148,24282,1
49,149,23941,0
49,150,8278,1
49,151,19555,1
49,152,11615,0
49,153,15071,1
49,154,20206,0
49,155,6936,0
49,156,14637,1
49,157,331,0
49,158,23822,1
49,159,19601,1
49,160,270,1
49,161,11046,1
49,162,1450,0
49,163,14652,0
49,164,19111,0
49,165,2642,0
49,166,20680,0
49,167,7986,0
49,168,10049,0
49,169,6192,1
49,170,18560,1
49,171,269,0
49,172,20213,1
49,173,10470,0
49,174,1627,0
49,175,21143,0
49,176,22124,0
49,177,12102,0
49,178,21800,0
49,179,18583,0
49,180,19154,1
49,181,17154,1
49,182,15197,1
49,183,1946,0
49,184,6950,0
49,185,15684,1
49,186,15065,0
49,187,10296,1
49,188,5942,0
49,189,21270,1
49,190,24058,0
49,191,21404,0
49,192,21379,0
49,193,19505,0
49,194,17956,0
49,195,24151,0
49,196,23848,1
49,197,8971,1
49,198,14400,0
49,199,21508,0
49,200,9402,0
49,201,20374,0
49,202,3589,0
49,203,3537,1
49,204,5156,0
49,205,7026,0
49,206,12433,1
49,207,16895,0
49,208,5453,0
49,209,5548,0
49,210,5976,0
49,211,1469,1
49,212,10641,0
49,213,10447,1
49,214,1915,0
49,215,21579,1
49,216,12015,0
49,217,7288,0
49,218,5921,0
49,219,5101,0
49,220,15719,0
49,221,2612,0
49,222,23301,1
49,223,21273,0
49,224,23659,0
49,225,8734,0
49,226,6150,1
49,227,8877,0
49,228,20227,1
49,229,4624,0
49,230,10048,0
49,231,21296,1
49,232,9843,1
49,233,2463,0
49,234,23304,0
49,235,17884,0
49,236,22204,0
49,237,16356,0
49,238,6662,0
49,239,12867,0
49,240,6645,0
49,241,3884,1
49,242,1146,0
49,243,18637,0
49,244,15275,0
49,245,20272,0
49,246,19631,0
49,247,16531,0
49,248,480,1
49,249,23031,0
49,250,5513,0
49,251,12167,0
49,252,21331,1
49,253,5305,1
49,254,5960,0
49,255,6297,1
49,256,3212,0
49,257,3160,0
49,258,21752,0
49,259,12555,0
49,260,22561,0
49,261,10651,0
49,262,24442,1
49,263,2440,0
49,264,161,0
49,265,18377,1
49,266,20487,0
49,267,19627,0
49,268,11555,0
49,269,6446,0
49,270,14943,0
49,271,2426,0
49,272,21282,0
49,273,17328,0
49,274,13411,0
49,275,18730,0
49,276,12163,1
49,277,20963,0
49,278,3955,0
49,279,12048,0
49,280,4952,0
49,281,9348,0
49,282,13804,1
49,283,8403,0
49,284,13227,0
49,285,13612,0
49,286,9930,0
49,287,7390,0
49,288,8523,0
49,289,16706,0
49,290,20107,0
49,291,862,1
49,292,3221,0
49,293,23932,0
49,294,15954,0
49,295,23959,0
49,296,837,0
49,297,21978,0
49,298,7342,1
49,299,18945,0
49,300,23260,0
49,301,7425,0
49,302,6718,0
49,303,3886,0
49,304,4917,1
49,305,4527,0
49,306,12799,1
49,307,17011,0
49,308,13730,0
49,309,8789,0
49,310,15273,1
49,311,13586,0
49,312,21422,0
49,313,5550,0
49,314,13652,0
49,315,3565,0
49,316,24309,0
49,317,8368,0
49,318,8041,0
49,319,14436,0
49,320,14348,1
49,321,12483,0
49,322,23482,0
49,323,3687,0
49,324,10953,0
49,325,19379,0
49,326,16620,0
49,327,20255,0
49,328,20882,0
49,329,22018,0
49,330,10778,0
49,331,13103,0
49,332,23463,0
49,333,14349,0
50,0,1679,1
50,1,3674,1
50,2,6744,1
50,3,2910,0
50,4,8733,1
50,5,4516,1
50,6,14881,1
50,7,7296,1
50,8,2176,1
50,9,19367,1
50,10,2243,1
50,11,4892,1
50,12,5673,1
50,13,7339,1
50,14,21927,0
50,15,9680,1
50,16,3224,0
50,17,9099,1
50,18,17235,1
50,19,22562,1
50,20,22771,1
50,21,17040,1
50,22,4514,1
50,23,23028,0
50,24,3691,1
50,25,15107,1
50,26,10348,0
50,27,18372,1
50,28,23939,0
50,29,21395,1
50,30,445,1
50,31,6071,1
50,32,18706,1
50,33,265,1
50,34,23460,0
50,35,16033,1
50,36,18125,1
50,37,21840,1
50,38,21308,0
50,39,11576,1
50,40,2684,1
50,41,24295,1
50,42,13700,1
50,43,19296,0
50,44,7013,0
50,45,14908,0
50,46,2535,0
50,47,15425,1
50,48,23190,1
50,49,13488,1
50,50,12886,1
50,51,630,1
50,52,6840,1
50,53,19532,1
50,54,24535,1
50,55,4538,1
50,56,3093,1
50,57,3740,0
50,58,22085,0
50,59,18454,1
50,60,7295,1
50,61,15004,0
50,62,2844,1
50,63,17215,1
50,64,1558,1
50,65,1362,1
50,66,11736,1
50,67,14892,0
50,68,11015,0
50,69,13529,1
50,70,1152,1
50,71,9495,1
50,72,22360,1
50,73,644,1
50,74,515,1
50,75,8483,0
50,76,22156,1
50,77,20662,0
50,78,14978,0
50,79,22305,0
50,80,7158,1
50,81,20419,0
50,82,20130,1
50,83,3038,1
50,84,18890,1
50,85,24225,1
50,86,12457,0
50,87,5449,1
50,88,19849,1
50,89,24527,1
50,90,13860,1
50,91,15393,0
50,92,8857,1
50,93,10389,1
50,94,18709,1
50,95,14132,0
50,96,7524,1
50,97,10303,0
50,98,17614,1
50,99,6287,1
50,100,18761,0
50,101,11976,1
50,102,5182,0
50,103,15524,0
50,104,14932,0
50,105,5170,1
50,106,20126,1
50,107,18375,0
50,108,23156,1
50,109,23765,0
50,110,7655,0
50,111,7055,0
50,112,9420,1
50,113,11872,1
50,114,10316,1
50,115,6193,1
50,116,18228,1
50,117,8388,1
50,118,15802,0
50,119,12058,1
50,120,8980,1
50,121,7570,1
50,122,15012,1
50,123,1207,1
50,124,6644,1
50,125,13931,0
50,126,15222,1
50,127,22645,1
50,128,758,0
50,129,5342,0
50,130,23654,1
50,131,24514,0
50,132,9387,1
50,133,7071,0
50,134,2528,1
50,135,20363,1
50,136,15013,0
50,137,6676,1
50,138,19463,1
50,139,17807,0
50,140,20625,0
50,141,23672,0
50,142,13211,1
50,143,3197,0
50,144,10506,0
50,145,19818,0
50,146,6906,1
50,147,5861,0
50,148,24282,1
50,149,23941,0
50,150,8278,1
50,151,19555,1
50,152,11615,0
50,153,15071,1
50,154,20206,0
50,155,6936,0
50,156,14637,1
50,157,331,1
50,158,23822,1
50,159,19601,1
50,160,270,1
50,161,11046,1
50,162,1450,0
50,163,14652,1
50,164,19111,0
50,165,2642,0
50,166,20680,0
50,167,7986,1
50,168,10049,1
50,169,6192,1
50,170,18560,1
50,171,269,0
50,172,20213,1
50,173,10470,0
50,174,1627,1
50,175,21143,0
50,176,22124,0
50,177,12102,0
50,178,21800,0
50,179,18583,0
50,180,19154,0
50,181,17154,1
50,182,15197,1
50,183,1946,1
50,184,6950,0
50,185,15684,0
50,186,15065,0
50,187,10296,1
50,188,5942,0
50,189,21270,1
50,190,24058,0
50,191,21404,0
50,192,21379,0
50,193,19505,0
50,194,17956,0
50,195,24151,0
50,196,23848,1
50,197,8971,1
50,198,14400,1
50,199,21508,1
50,200,9402,0
50,201,20374,0
50,202,3589,0
50,203,3537,1
50,204,5156,0
50,205,7026,0
50,206,12433,0
50,207,16895,0
50,208,5453,0
50,209,5548,1
50,210,5976,1
50,211,1469,1
50,212,10641,0
50,213,10447,1
50,214,1915,0
50,215,21579,1
50,216,12015,0
50,217,7288,0
50,218,5921,1
50,219,5101,0
50,220,15719,0
50,221,2612,0
50,222,23301,0
50,223,21273,0
50,224,23659,0
50,225,8734,0
50,226,6150,1
50,227,8877,0
50,228,20227,1
50,229,4624,0
50,230,10048,0
50,231,21296,1
50,232,9843,1
50,233,2463,0
50,234,23304,0
50,235,17884,0
50,236,22204,0
50,237,16356,0
50,238,6662,0
50,239,12867,0
50,240,6645,1
50,241,3884,0
50,242,1146,0
50,243,18637,0
50,244,15275,0
50,245,20272,0
50,246,19631,0
50,247,16531,0
50,248,480,1
50,249,23031,0
50,250,5513,0
50,251,12167,0
50,252,21331,0
50,253,5305,1
50,254,5960,1
50,255,6297,1
50,256,3212,0
50,257,3160,0
50,258,21752,0
50,259,12555,0
50,260,22561,0
50,261,10651,0
50,262,24442,0
50,263,2440,0
50,264,161,0
50,265,18377,1
50,266,20487,0
50,267,19627,0
50,268,11555,0
50,269,6446,0
50,270,14943,0
50,271,2426,0
50,272,21282,0
50,273,17328,0
50,274,13411,0
50,275,18730,0
50,276,12163,0
50,277,20963,0
50,278,3955,0
50,279,12048,1
50,280,4952,1
50,281,9348,0
50,282,13804,1
50,283,8403,0
50,284,13227,0
50,285,13612,0
50,286,9930,0
50,287,7390,0
50,288,8523,1
50,289,16706,0
50,290,20107,0
50,291,862,0
50,292,3221,0
50,293,23932,0
50,294,15954,0
50,295,23959,0
50,296,837,0
50,297,21978,0
50,298,7342,0
50,299,18945,0
50,300,23260,0
50,301,7425,0
50,302,6718,1
50,303,3886,0
50,304,4917,0
50,305,4527,1
50,306,12799,0
50,307,17011,0
50,308,13730,0
50,309,8789,0
50,310,15273,0
50,311,13586,0
50,312,21422,0
50,313,5550,0
50,314,13652,0
50,315,3565,0
50,316,24309,0
50,317,8368,0
50,318,8041,0
50,319,14436,0
50,320,14348,0
50,321,12483,0
50,322,23482,0
50,323,3687,0
50,324,10953,0
50,325,19379,1
50,326,16620,0
50,327,20255,0
50,328,20882,0
50,329,22018,0
50,330,10778,0
50,331,13103,0
50,332,23463,0
50,333,14349,0
51,0,1679,0
51,1,3674,1
51,2,6744,1
51,3,2910,0
51,4,8733,1
51,5,4516,1
51,6,14881,1
51,7,7296,1
51,8,2176,1
51,9,19367,1
51,10,2243,1
51,11,4892,1
51,12,5673,1
51,13,7339,1
51,14,21927,0
51,15,9680,1
51,16,3224,0
51,17,9099,0
51,18,17235,1
51,19,22562,1
51,20,22771,1
51,21,17040,1
51,22,4514,1
51,23,23028,0
51,24,3691,1
51,25,15107,1
51,26,10348,0
51,27,18372,1
