latent_id,V_prime,p_value,p_adjusted
2671,0.0677,0.0471890326181774,
11014,0.0677,0.048838521306312915,
2703,0.0676,0.03955601229760005,
14674,0.0675,0.03849362933869791,
10511,0.0672,0.038583780176929344,
14615,0.0671,0.04315139749521436,
2523,0.0666,0.048529016870630014,
12833,0.0666,0.04839155101692678,
1328,0.0663,0.04677151096140877,
11418,0.0662,0.04124973398292486,
2060,0.0658,0.04903707214223593,
12402,0.0658,0.04131397571485996,
2089,0.0654,0.04611837857453384,
5103,0.0654,0.04202507859871529,
